BallNose6;CenterDrill3;CenterDrill8x90;Countersink5x60;Countersink3x90;Countersink5x90;Countersink6x90;Countersink10x90;Countersink16x90;Countersink25x90;Drill1;Drill3;Drill35;Drill5;Drill65;Drill7;Drill125;Drill15;Drill20;FlatEnd4;FlatEnd5;Tap4;Tap5;Tap6;BallNose5Sum;CenterDrillx60Sum;CenterDrillx90Sum;DrillSum;FlatEndSum;FlatEndSum2;TapSum
-1.165226805;-0.215391292;-1.008337264;-0.261835673;-1.447719037;-1.097310287;-0.452564862;-0.791251327;-1.209473929;-0.218364465;-0.673332166;0.131558526;-0.594384903;-1.011071259;-1.192547096;-0.564211811;-1.531224274;-0.754221572;-0.828031139;-0.615511648;-0.722801844;-0.280631606;-0.164804315;-0.911204561;-0.261835673;-1.133803753;-1.260420507;-1.07524316;-1.325583039;-1.000818442;-1.075829305
-1.165226805;-0.215391292;-1.008337264;-0.261835673;-1.447719037;-1.097310287;-0.452564862;-0.791251327;-1.209473929;-0.218364465;-0.673332166;0.131558526;-0.594384903;-1.011071259;-1.192547096;-0.564211811;-1.531224274;-0.754221572;-0.828031139;-0.615511648;-0.722801844;-0.280631606;-0.164804315;-0.911204561;-0.261835673;-1.126963614;-1.25780074;-1.071782224;-1.325536954;-1.000818442;-1.061078886
-1.165226805;-0.215391292;-1.008337264;-0.261835673;-1.447719037;-1.092718461;-0.452564862;-0.791251327;-1.209473929;-0.218364465;-0.673332166;0.131558526;-0.594384903;-1.011071259;-1.192547096;-0.564211811;-1.531224274;-0.754221572;-0.828031139;-0.615511648;-0.722801844;-0.280631606;-0.164804315;-0.911204561;-0.261835673;-1.118916392;-1.252561205;-1.066650492;-1.323390709;-0.994988044;-1.049524392
-1.165226805;-0.215391292;-1.008337264;-0.261835673;-1.447719037;-1.092718461;-0.452564862;-0.791251327;-1.209473929;-0.218364465;-0.673332166;0.131558526;-0.594384903;-1.011071259;-1.192547096;-0.564211811;-1.531224274;-0.754221572;-0.828031139;-0.615511648;-0.722801844;-0.280631606;-0.164804315;-0.911204561;-0.261835673;-1.11811167;-1.252561205;-1.066650492;-1.323390709;-0.994988044;-1.045590947
-1.165226805;-0.215391292;-1.008337264;-0.261835673;-1.447719037;-1.092718461;-0.452564862;-0.791251327;-1.209473929;-0.218364465;-0.673332166;0.131558526;-0.594384903;-1.011071259;-1.192547096;-0.564211811;-1.531224274;-0.754221572;-0.828031139;-0.563066871;-0.722801844;-0.280631606;-0.164804315;-0.911204561;-0.261835673;-1.113283336;-1.24732167;-1.060564019;-1.320089047;-0.994988044;-1.0404283
-1.165226805;-0.215391292;-1.008337264;-0.261835673;-1.447719037;-1.082386853;-0.452564862;-0.791251327;-1.209473929;-0.218364465;-0.673332166;0.131558526;-0.594384903;-1.011071259;-1.192547096;-0.564211811;-1.531224274;-0.754221572;-0.828031139;-0.563066871;-0.722801844;-0.280631606;-0.164804315;-0.911204561;-0.261835673;-1.109259725;-1.236842601;-1.055312944;-1.272246216;-0.994988044;-1.0404283
-1.165226805;-0.215391292;-1.008337264;-0.261835673;-1.447719037;-1.066774644;-0.452564862;-0.791251327;-1.209473929;-0.218364465;-0.673332166;0.131558526;-0.594384903;-1.011071259;-1.192547096;-0.564211811;-1.531224274;-0.754221572;-0.828031139;-0.563066871;-0.722801844;-0.280631606;-0.164804315;-0.911204561;-0.261835673;-1.087129864;-1.213264695;-1.025835318;-1.236161648;-0.994988044;-1.025677881
-1.165226805;-0.215391292;-1.008337264;-0.261835673;-1.447719037;-1.066774644;-0.452564862;-0.791251327;-1.209473929;-0.218364465;-0.673332166;0.131558526;-0.594384903;-1.011071259;-1.192547096;-0.564211811;-1.531224274;-0.754221572;-0.828031139;-0.563066871;-0.722801844;-0.280631606;-0.164804315;-0.911204561;-0.261835673;-1.087129864;-1.210644927;-1.02499992;-1.233143079;-0.994988044;-1.025677881
-1.165226805;-0.215391292;-1.008337264;-0.261835673;-1.447719037;-1.045881836;-0.452564862;-0.791251327;-1.209473929;-0.218364465;-0.673332166;0.131558526;-0.594384903;-1.011071259;-1.192547096;-0.564211811;-1.531224274;-0.754221572;-0.828031139;-0.563066871;-0.722801844;-0.280631606;-0.164804315;-0.911204561;-0.261835673;-1.075863753;-1.192306556;-1.01497514;-1.220759377;-0.994988044;-0.996668724
-1.165226805;-0.215391292;-1.008337264;-0.261835673;-1.447719037;-1.045881836;-0.452564862;-0.791251327;-1.209473929;-0.218364465;-0.673332166;0.131558526;-0.594384903;-1.011071259;-1.192547096;-0.564211811;-1.531224274;-0.754221572;-0.828031139;-0.563066871;-0.722801844;-0.280631606;-0.164804315;-0.911204561;-0.261835673;-1.06741417;-1.189686788;-1.001489425;-1.219732339;-0.994988044;-0.981918305
-1.165226805;-0.215391292;-1.008337264;-0.261835673;-1.447719037;-1.045881836;-0.452564862;-0.791251327;-1.209473929;-0.218364465;-0.673332166;0.131558526;-0.594384903;-1.011071259;-1.192547096;-0.564211811;-1.531224274;-0.754221572;-0.828031139;-0.563066871;-0.722801844;-0.280631606;-0.164804315;-0.911204561;-0.261835673;-1.06741417;-1.181827486;-0.997789803;-1.218948894;-0.994988044;-0.981918305
-1.165226805;-0.215391292;-1.008337264;-0.261835673;-1.447719037;-1.045881836;-0.452564862;-0.791251327;-1.209473929;-0.218364465;-0.673332166;0.131558526;-0.594384903;-1.011071259;-1.192547096;-0.564211811;-1.531224274;-0.754221572;-0.828031139;-0.563066871;-0.722801844;-0.280631606;-0.164804315;-0.911204561;-0.261835673;-1.06741417;-1.173968184;-0.994090182;-1.198964456;-0.994988044;-0.981918305
-0.951913736;-0.215391292;-1.008337264;-0.261835673;-1.447719037;-1.04129001;-0.452564862;-0.791251327;-1.209473929;-0.218364465;-0.673332166;0.131558526;-0.594384903;-1.011071259;-1.192547096;-0.564211811;-1.531224274;-0.754221572;-0.828031139;-0.563066871;-0.722801844;-0.280631606;-0.164804315;-0.911204561;-0.261835673;-1.06741417;-1.171348417;-0.993374127;-1.197779412;-0.994988044;-0.981918305
-0.638218046;-0.215391292;-1.008337264;-0.261835673;-1.447719037;-1.036698184;-0.452564862;-0.791251327;-1.209473929;-0.218364465;-0.673332166;0.131558526;-0.594384903;-1.011071259;-1.192547096;-0.564211811;-1.531224274;-0.754221572;-0.828031139;-0.563066871;-0.722801844;-0.280631606;-0.164804315;-0.911204561;-0.261835673;-1.06741417;-1.168728649;-0.992658071;-1.195478453;-0.994988044;-0.981918305
-0.638218046;-0.215391292;-1.008337264;-0.261835673;-1.447719037;-1.007310497;-0.452564862;-0.791251327;-1.209473929;-0.218364465;-0.673332166;0.131558526;-0.594384903;-1.011071259;-1.192547096;-0.564211811;-1.531224274;-0.754221572;-0.828031139;-0.563066871;-0.722801844;-0.280631606;-0.164804315;-0.911204561;-0.261835673;-1.058159865;-1.150390278;-0.980485124;-1.179434284;-0.994988044;-0.958071795
-0.638218046;-0.215391292;-1.008337264;-0.261835673;-1.447719037;-1.007310497;-0.452564862;-0.791251327;-1.209473929;-0.218364465;-0.673332166;0.131558526;-0.594384903;-1.011071259;-1.192547096;-0.564211811;-1.531224274;-0.754221572;-0.828031139;-0.563066871;-0.722801844;-0.280631606;-0.164804315;-0.911204561;-0.261835673;-1.058159865;-1.149080394;-0.980485124;-1.177903603;-0.994988044;-0.958071795
-0.638218046;-0.215391292;-1.008337264;-0.261835673;-1.447719037;-1.007310497;-0.452564862;-0.791251327;-1.209473929;-0.218364465;-0.673332166;0.131558526;-0.594384903;-1.011071259;-1.192547096;-0.564211811;-1.531224274;-0.754221572;-0.828031139;-0.563066871;-0.722801844;-0.280631606;-0.164804315;-0.911204561;-0.261835673;-1.051319726;-1.146460627;-0.977024189;-1.177857518;-0.994988044;-0.945042258
-0.638218046;-0.215391292;-1.008337264;-0.261835673;-1.447719037;-1.007310497;-0.452564862;-0.791251327;-1.209473929;-0.218364465;-0.673332166;0.131558526;-0.594384903;-1.011071259;-1.192547096;-0.564211811;-1.531224274;-0.754221572;-0.828031139;-0.563066871;-0.722801844;-0.280631606;-0.164804315;-0.911204561;-0.261835673;-1.041260698;-1.146460627;-0.97296654;-1.175533516;-0.994988044;-0.931766881
-0.638218046;-0.215391292;-1.008337264;-0.261835673;-1.447719037;-1.007310497;-0.452564862;-0.791251327;-1.209473929;-0.218364465;-0.673332166;0.131558526;-0.594384903;-1.011071259;-1.192547096;-0.564211811;-1.531224274;-0.754221572;-0.828031139;-0.563066871;-0.722801844;-0.280631606;-0.164804315;-0.911204561;-0.261835673;-1.041260698;-1.145150743;-0.97296654;-1.174644734;-0.994988044;-0.931766881
-0.638218046;-0.215391292;-1.008337264;-0.261835673;-1.447719037;-0.992387063;-0.452564862;-0.791251327;-1.209473929;-0.218364465;-0.673332166;0.131558526;-0.594384903;-1.011071259;-1.192547096;-0.564211811;-1.531224274;-0.754221572;-0.828031139;-0.563066871;-0.722801844;-0.280631606;-0.164804315;-0.911204561;-0.261835673;-1.024763893;-1.135981557;-0.963657816;-1.161204368;-0.994988044;-0.898578439
-0.638218046;-0.215391292;-1.008337264;-0.261835673;-1.447719037;-0.992387063;-0.452564862;-0.791251327;-1.209473929;-0.218364465;-0.673332166;0.131558526;-0.594384903;-1.011071259;-1.192547096;-0.564211811;-1.531224274;-0.754221572;-0.828031139;-0.563066871;-0.722801844;-0.280631606;-0.164804315;-0.911204561;-0.261835673;-1.016314309;-1.13336179;-0.9501721;-1.16017733;-0.994988044;-0.885794742
-0.638218046;-0.215391292;-1.008337264;-0.261835673;-1.447719037;-0.990320741;-0.452564862;-0.791251327;-1.209473929;-0.218364465;-0.673332166;0.131558526;-0.594384903;-1.011071259;-1.192547096;-0.564211811;-1.531224274;-0.754221572;-0.828031139;-0.563066871;-0.722801844;-0.280631606;-0.164804315;-0.911204561;-0.261835673;-1.016314309;-1.132051906;-0.949336702;-1.159565058;-0.994988044;-0.885794742
-0.638218046;-0.215391292;-1.008337264;-0.261835673;-1.447719037;-0.990320741;-0.452564862;-0.791251327;-1.209473929;-0.218364465;-0.673332166;0.131558526;-0.594384903;-1.011071259;-1.192547096;-0.564211811;-1.531224274;-0.754221572;-0.828031139;-0.563066871;-0.722801844;-0.280631606;-0.164804315;-0.911204561;-0.261835673;-1.009474171;-1.128122255;-0.945875766;-1.155427282;-0.994988044;-0.875469449
-0.638218046;-0.215391292;-1.008337264;-0.261835673;-1.447719037;-0.981596272;-0.452564862;-0.791251327;-1.180096141;-0.218364465;-0.673332166;0.131558526;-0.594384903;-1.011071259;-1.192547096;-0.564211811;-1.531224274;-0.754221572;-0.828031139;-0.563066871;-0.722801844;-0.280631606;-0.164804315;-0.911204561;-0.261835673;-1.009474171;-1.120262953;-0.941221404;-1.155101395;-0.994988044;-0.875469449
-0.638218046;-0.215391292;-1.008337264;-0.261835673;-1.447719037;-0.981596272;-0.452564862;-0.791251327;-1.180096141;-0.218364465;-0.673332166;0.131558526;-0.594384903;-1.011071259;-1.192547096;-0.564211811;-1.531224274;-0.754221572;-0.828031139;-0.563066871;-0.722801844;-0.280631606;-0.164804315;-0.911204561;-0.261835673;-1.009474171;-1.112403651;-0.937521783;-1.15431795;-0.994988044;-0.875469449
-0.638218046;-0.215391292;-1.008337264;-0.261835673;-1.447719037;-0.981596272;-0.452564862;-0.791251327;-1.180096141;-0.218364465;-0.673332166;0.131558526;-0.594384903;-1.011071259;-1.192547096;-0.564211811;-1.531224274;-0.754221572;-0.828031139;-0.563066871;-0.722801844;-0.280631606;-0.164804315;-0.911204561;-0.261835673;-1.009474171;-1.104544349;-0.933822162;-1.132602031;-0.994988044;-0.875469449
